,Date,Airport,TEMP,PRECIP
1752,2013-11-06,PHL,55.0,0.0
1753,2013-11-06,PHX,67.0,0.0
1754,2013-11-06,PIA,46.0,0.67
1755,2013-11-06,PIH,42.0,0.01
1756,2013-11-06,PIT,56.0,0.16
1757,2013-11-06,PLN,46.0,0.72
1758,2013-11-06,PNS,68.0,0.0
1759,2013-11-06,PPG,82.0,0.0
1760,2013-11-06,PSC,40.0,0.05
1761,2013-11-06,PSE,72.0,0.0
1762,2013-11-06,PSG,42.0,0.17
1763,2013-11-06,PSP,66.0,0.0
1764,2013-11-06,PVD,49.0,0.0
1765,2013-11-06,PWM,46.0,0.0
1766,2013-11-06,RAP,27.0,0.0
1767,2013-11-06,RDD,58.0,0.0
1768,2013-11-06,RDM,46.0,0.0
1769,2013-11-06,RDU,58.0,0.0
1770,2013-11-06,RHI,29.0,0.3
1771,2013-11-06,RIC,60.0,0.0
1772,2013-11-06,RKS,33.0,0.0
1773,2013-11-06,RNO,46.0,0.0
1774,2013-11-06,ROA,57.0,0.0
1775,2013-11-06,ROC,58.0,0.04
1776,2013-11-06,ROW,47.0,0.0
1777,2013-11-06,RST,35.0,0.05
1778,2013-11-06,RSW,76.0,0.0
1779,2013-11-06,SAF,36.0,0.0
1780,2013-11-06,SAN,65.0,0.0
1781,2013-11-06,SAT,68.0,0.34
1782,2013-11-06,SAV,68.0,0.0
1783,2013-11-06,SBA,60.0,0.0
1784,2013-11-06,SBN,51.0,0.66
1785,2013-11-06,SBP,61.0,0.0
1786,2013-11-06,SCC,0.0,0.0
1787,2013-11-06,SCE,54.0,0.0
1788,2013-11-06,SDF,58.0,0.2
1789,2013-11-06,SEA,51.0,0.15
1790,2013-11-06,SFO,61.0,0.0
1791,2013-11-06,SGF,49.0,0.61
1792,2013-11-06,SGU,47.0,0.0
1793,2013-11-06,SHV,58.0,0.59
1794,2013-11-06,SIT,45.0,0.83
1795,2013-11-06,SJC,60.0,0.0
1796,2013-11-06,SJT,51.0,0.15
1797,2013-11-06,SJU,81.0,0.12
1798,2013-11-06,SLC,46.0,0.0
1799,2013-11-06,SMF,56.0,0.0
1800,2013-11-06,SMX,62.0,0.0
1801,2013-11-06,SNA,64.0,0.0
1802,2013-11-06,SPI,47.0,0.42
1803,2013-11-06,SPN,82.0,0.09
1804,2013-11-06,SPS,49.0,0.06
1805,2013-11-06,SRQ,79.0,0.0
1806,2013-11-06,STL,48.0,0.23
1807,2013-11-06,STT,81.0,0.64
1808,2013-11-06,STX,81.0,0.01
1809,2013-11-06,SUN,38.0,0.0
1810,2013-11-06,SUX,35.0,0.0
1811,2013-11-06,SWF,49.0,0.0
1812,2013-11-06,SYR,53.0,0.11
1813,2013-11-06,TLH,73.0,0.0
1814,2013-11-06,TPA,78.0,0.0
1815,2013-11-06,TRI,56.0,0.0
1816,2013-11-06,TTN,52.0,0.0
1817,2013-11-06,TUL,48.0,0.27
1818,2013-11-06,TUS,61.0,0.0
1819,2013-11-06,TVC,47.0,0.87
1820,2013-11-06,TWF,47.0,0.01
1821,2013-11-06,TXK,55.0,0.5
1822,2013-11-06,TYR,58.0,0.58
1823,2013-11-06,TYS,62.0,0.0
1824,2013-11-06,VLD,70.0,0.0
1825,2013-11-06,VPS,68.0,0.0
1826,2013-11-06,WRG,43.0,0.24
1827,2013-11-06,XNA,48.0,0.32
1828,2013-11-06,YAK,36.0,0.0
1829,2013-11-06,YUM,69.0,0.0
1830,2013-11-07,ABE,50.0,0.13
1831,2013-11-07,ABI,49.0,0.0
1832,2013-11-07,ABQ,46.0,0.0
1833,2013-11-07,ABR,32.0,0.0
1834,2013-11-07,ABY,62.0,0.0
1835,2013-11-07,ACT,52.0,0.0
1836,2013-11-07,ACV,53.0,0.18
1837,2013-11-07,ADK,40.0,0.02
1838,2013-11-07,ADQ,41.0,0.42
1839,2013-11-07,AEX,55.0,0.0
1840,2013-11-07,AGS,63.0,0.0
1841,2013-11-07,ALB,49.0,0.21
1842,2013-11-07,ALO,34.0,0.0
1843,2013-11-07,AMA,47.0,0.0
1844,2013-11-07,ANC,26.0,0.0
1845,2013-11-07,APN,35.0,0.0
1846,2013-11-07,ART,47.0,0.47
1847,2013-11-07,ASE,33.0,0.0
1848,2013-11-07,ATL,55.0,0.11
1849,2013-11-07,ATW,32.0,0.0
1850,2013-11-07,AUS,53.0,0.0
1851,2013-11-07,AVL,50.0,0.01
1852,2013-11-07,AVP,47.0,0.65
1853,2013-11-07,AZO,40.0,0.13
1854,2013-11-07,BDL,51.0,0.1
1855,2013-11-07,BET,32.0,0.02
1856,2013-11-07,BFL,63.0,0.0
1857,2013-11-07,BGM,45.0,0.59
1858,2013-11-07,BGR,48.0,0.1
1859,2013-11-07,BHM,51.0,0.46
1860,2013-11-07,BIL,41.0,0.0
1861,2013-11-07,BIS,33.0,0.0
1862,2013-11-07,BJI,24.0,0.0
1863,2013-11-07,BKG,46.0,0.0
1864,2013-11-07,BLI,51.0,0.52
1865,2013-11-07,BMI,38.0,0.0
1866,2013-11-07,BNA,46.0,0.03
1867,2013-11-07,BOI,50.0,0.03
1868,2013-11-07,BOS,56.0,0.22
1869,2013-11-07,BPT,58.0,0.0
1870,2013-11-07,BQK,70.0,0.0
1871,2013-11-07,BQN,82.0,0.0
1872,2013-11-07,BRD,29.0,0.0
1873,2013-11-07,BRO,65.0,0.01
1874,2013-11-07,BRW,10.0,0.0
1875,2013-11-07,BTM,39.0,0.06
1876,2013-11-07,BTR,57.0,0.0
1877,2013-11-07,BTV,47.0,0.12
1878,2013-11-07,BUF,47.0,0.16
1879,2013-11-07,BUR,71.0,0.0
1880,2013-11-07,BWI,52.0,0.05
1881,2013-11-07,BZN,41.0,0.04
1882,2013-11-07,CAE,65.0,0.0
1883,2013-11-07,CAK,48.0,0.2
1884,2013-11-07,CDC,43.0,0.0
1885,2013-11-07,CDV,31.0,0.0
1886,2013-11-07,CEC,55.0,0.09
1887,2013-11-07,CHA,55.0,0.4
1888,2013-11-07,CHO,54.0,0.01
1889,2013-11-07,CHS,70.0,0.0
1890,2013-11-07,CIC,60.0,0.0
1891,2013-11-07,CID,36.0,0.0
1892,2013-11-07,CIU,34.0,0.0
1893,2013-11-07,CLD,68.0,0.0
1894,2013-11-07,CLE,43.0,0.34
1895,2013-11-07,CLL,55.0,0.0
1896,2013-11-07,CLT,58.0,0.0
1897,2013-11-07,CMH,49.0,0.12
1898,2013-11-07,CMI,39.0,0.0
1899,2013-11-07,CMX,34.0,0.05
1900,2013-11-07,COD,38.0,0.0
1901,2013-11-07,COS,38.0,0.0
1902,2013-11-07,COU,43.0,0.0
1903,2013-11-07,CPR,33.0,0.0
1904,2013-11-07,CRP,62.0,0.0
1905,2013-11-07,CRW,51.0,0.47
1906,2013-11-07,CSG,60.0,0.05
1907,2013-11-07,CVG,43.0,0.04
1908,2013-11-07,CWA,29.0,0.0
1909,2013-11-07,DAB,73.0,0.0
1910,2013-11-07,DAL,52.0,0.0
1911,2013-11-07,DAY,42.0,0.04
1912,2013-11-07,DBQ,33.0,0.0
1913,2013-11-07,DCA,55.0,0.01
1914,2013-11-07,DEN,42.0,0.0
1915,2013-11-07,DFW,52.0,0.0
1916,2013-11-07,DHN,58.0,0.02
1917,2013-11-07,DIK,34.0,0.0
1918,2013-11-07,DLH,29.0,0.0
1919,2013-11-07,DRO,37.0,0.0
1920,2013-11-07,DSM,39.0,0.0
1921,2013-11-07,DTW,41.0,0.02
1922,2013-11-07,EAU,31.0,0.0
1923,2013-11-07,ECP,63.0,0.23
1924,2013-11-07,EGE,34.0,0.0
1925,2013-11-07,EKO,46.0,0.0
1926,2013-11-07,ELM,47.0,0.31
1927,2013-11-07,ELP,51.0,0.0
1928,2013-11-07,ERI,47.0,0.39
1929,2013-11-07,ESC,32.0,0.0
1930,2013-11-07,EUG,52.0,0.29
1931,2013-11-07,EVV,44.0,0.0
1932,2013-11-07,EWN,64.0,0.39
1933,2013-11-07,EWR,53.0,0.09
1934,2013-11-07,EYW,79.0,0.0
1935,2013-11-07,FAI,6.0,0.0
1936,2013-11-07,FAR,31.0,0.0
1937,2013-11-07,FAT,64.0,0.0
1938,2013-11-07,FAY,62.0,0.2
1939,2013-11-07,FCA,31.0,0.37
1940,2013-11-07,FLG,41.0,0.0
1941,2013-11-07,FLL,77.0,0.0
1942,2013-11-07,FNT,39.0,0.03
1943,2013-11-07,FSD,27.0,0.0
1944,2013-11-07,FSM,49.0,0.0
1945,2013-11-07,FWA,41.0,0.0
1946,2013-11-07,GCC,40.0,0.0
1947,2013-11-07,GCK,46.0,0.0
1948,2013-11-07,GEG,40.0,0.58
1949,2013-11-07,GFK,27.0,0.01
1950,2013-11-07,GGG,50.0,0.0
1951,2013-11-07,GJT,39.0,0.0
1952,2013-11-07,GNV,77.0,0.0
1953,2013-11-07,GPT,61.0,0.03
1954,2013-11-07,GRB,35.0,0.0
1955,2013-11-07,GRI,41.0,0.0
1956,2013-11-07,GRK,50.0,0.0
1957,2013-11-07,GRR,40.0,0.0
1958,2013-11-07,GSO,53.0,0.0
1959,2013-11-07,GSP,60.0,0.01
1960,2013-11-07,GTF,39.0,0.0
1961,2013-11-07,GTR,50.0,0.0
1962,2013-11-07,GUC,29.0,0.0
1963,2013-11-07,GUM,84.0,0.28
1964,2013-11-07,HIB,26.0,0.0
1965,2013-11-07,HLN,44.0,0.04
1966,2013-11-07,HNL,77.0,0.02
1967,2013-11-07,HOB,44.0,0.0
1968,2013-11-07,HOU,58.0,0.0
1969,2013-11-07,HPN,52.0,0.19
1970,2013-11-07,HRL,60.0,0.03
1971,2013-11-07,HSV,49.0,0.1
1972,2013-11-07,IAD,50.0,0.07
1973,2013-11-07,IAH,58.0,0.0
1974,2013-11-07,ICT,46.0,0.0
1975,2013-11-07,IDA,43.0,0.03
1976,2013-11-07,ILG,54.0,0.05
1977,2013-11-07,ILM,65.0,0.29
1978,2013-11-07,IMT,32.0,0.0
1979,2013-11-07,IND,40.0,0.0
1980,2013-11-07,INL,26.0,0.0
1981,2013-11-07,ISN,32.0,0.0
1982,2013-11-07,ISP,53.0,0.15
1983,2013-11-07,ITH,46.0,0.3
1984,2013-11-07,ITO,77.0,0.11
1985,2013-11-07,IYK,,
1986,2013-11-07,JAC,35.0,0.04
1987,2013-11-07,JAN,52.0,0.0
1988,2013-11-07,JAX,74.0,0.0
1989,2013-11-07,JFK,54.0,0.13
1990,2013-11-07,JLN,45.0,0.0
1991,2013-11-07,JNU,37.0,0.17
1992,2013-11-07,KOA,80.0,0.0
1993,2013-11-07,KTN,41.0,0.0
1994,2013-11-07,LAN,39.0,0.0
1995,2013-11-07,LAR,37.0,0.0
1996,2013-11-07,LAS,59.0,0.0
1997,2013-11-07,LAW,47.0,0.0
1998,2013-11-07,LAX,72.0,0.0
1999,2013-11-07,LBB,48.0,0.0
2000,2013-11-07,LCH,59.0,0.0
2001,2013-11-07,LEX,46.0,0.19
2002,2013-11-07,LFT,59.0,0.0
2003,2013-11-07,LGA,54.0,0.08
2004,2013-11-07,LGB,71.0,0.0
2005,2013-11-07,LIH,74.0,0.04
2006,2013-11-07,LIT,49.0,0.0
2007,2013-11-07,LMT,48.0,0.02
2008,2013-11-07,LNK,39.0,0.0
2009,2013-11-07,LRD,60.0,0.0
2010,2013-11-07,LSE,37.0,0.0
2011,2013-11-07,LWS,48.0,0.28
2012,2013-11-07,MAF,47.0,0.0
2013,2013-11-07,MBS,39.0,0.17
2014,2013-11-07,MCI,42.0,0.0
2015,2013-11-07,MCO,75.0,0.0
2016,2013-11-07,MDT,51.0,0.27
2017,2013-11-07,MDW,38.0,0.0
2018,2013-11-07,MEM,49.0,0.0
2019,2013-11-07,MFE,63.0,0.1
2020,2013-11-07,MFR,53.0,0.01
2021,2013-11-07,MGM,55.0,0.1
2022,2013-11-07,MHK,42.0,0.0
2023,2013-11-07,MHT,52.0,0.02
2024,2013-11-07,MIA,81.0,0.0
2025,2013-11-07,MKE,39.0,0.0
2026,2013-11-07,MKG,41.0,0.0
2027,2013-11-07,MLB,75.0,0.0
2028,2013-11-07,MLI,36.0,0.0
2029,2013-11-07,MLU,52.0,0.0
2030,2013-11-07,MOB,60.0,0.28
2031,2013-11-07,MOD,59.0,0.0
2032,2013-11-07,MOT,33.0,0.0
2033,2013-11-07,MQT,34.0,0.1
2034,2013-11-07,MRY,58.0,0.0
2035,2013-11-07,MSN,36.0,0.0
2036,2013-11-07,MSO,39.0,0.16
2037,2013-11-07,MSP,32.0,0.0
2038,2013-11-07,MSY,62.0,0.0
2039,2013-11-07,MTJ,38.0,0.0
2040,2013-11-07,MYR,65.0,0.36
2041,2013-11-07,OAJ,62.0,0.0
2042,2013-11-07,OAK,58.0,0.0
2043,2013-11-07,OGG,77.0,0.0
2044,2013-11-07,OKC,51.0,0.0
2045,2013-11-07,OMA,39.0,0.0
2046,2013-11-07,OME,31.0,0.05
2047,2013-11-07,ONT,67.0,0.0
2048,2013-11-07,ORD,37.0,0.0
2049,2013-11-07,ORF,60.0,0.57
2050,2013-11-07,ORH,48.0,0.13
2051,2013-11-07,OTH,51.0,0.57
2052,2013-11-07,OTZ,19.0,0.0
2053,2013-11-07,PAH,46.0,0.0
2054,2013-11-07,PBI,79.0,0.0
2055,2013-11-07,PDX,53.0,0.3
2056,2013-11-07,PHF,61.0,0.41
2057,2013-11-07,PHL,55.0,0.05
2058,2013-11-07,PHX,69.0,0.0
2059,2013-11-07,PIA,38.0,0.0
2060,2013-11-07,PIH,48.0,0.0
2061,2013-11-07,PIT,49.0,0.63
2062,2013-11-07,PLN,36.0,0.07
2063,2013-11-07,PNS,60.0,0.09
2064,2013-11-07,PPG,84.0,0.0
2065,2013-11-07,PSC,47.0,0.09
2066,2013-11-07,PSE,74.0,0.0
2067,2013-11-07,PSG,38.0,0.04
2068,2013-11-07,PSP,68.0,0.0
2069,2013-11-07,PVD,53.0,0.34
2070,2013-11-07,PWM,52.0,0.01
2071,2013-11-07,RAP,33.0,0.0
2072,2013-11-07,RDD,60.0,0.0
2073,2013-11-07,RDM,45.0,0.09
2074,2013-11-07,RDU,58.0,0.03
2075,2013-11-07,RHI,25.0,0.0
2076,2013-11-07,RIC,58.0,0.07
2077,2013-11-07,RKS,41.0,0.0
2078,2013-11-07,RNO,56.0,0.0
2079,2013-11-07,ROA,51.0,0.0
2080,2013-11-07,ROC,49.0,0.25
2081,2013-11-07,ROW,46.0,0.0
2082,2013-11-07,RST,36.0,0.0
2083,2013-11-07,RSW,75.0,0.0
2084,2013-11-07,SAF,42.0,0.0
2085,2013-11-07,SAN,68.0,0.0
2086,2013-11-07,SAT,58.0,0.0
2087,2013-11-07,SAV,69.0,0.0
2088,2013-11-07,SBA,63.0,0.0
2089,2013-11-07,SBN,40.0,0.01
2090,2013-11-07,SBP,62.0,0.0
2091,2013-11-07,SCC,4.0,0.0
2092,2013-11-07,SCE,47.0,0.14
2093,2013-11-07,SDF,46.0,0.05
2094,2013-11-07,SEA,51.0,1.18
2095,2013-11-07,SFO,64.0,0.0
2096,2013-11-07,SGF,44.0,0.0
2097,2013-11-07,SGU,52.0,0.0
2098,2013-11-07,SHV,52.0,0.0
2099,2013-11-07,SIT,42.0,0.06
2100,2013-11-07,SJC,62.0,0.0
2101,2013-11-07,SJT,46.0,0.0
2102,2013-11-07,SJU,81.0,0.01
2103,2013-11-07,SLC,50.0,0.0
2104,2013-11-07,SMF,60.0,0.0
2105,2013-11-07,SMX,64.0,0.0
2106,2013-11-07,SNA,68.0,0.0
2107,2013-11-07,SPI,40.0,0.0
2108,2013-11-07,SPN,82.0,0.11
2109,2013-11-07,SPS,49.0,0.0
2110,2013-11-07,SRQ,75.0,0.0
2111,2013-11-07,STL,45.0,0.0
2112,2013-11-07,STT,81.0,0.12
2113,2013-11-07,STX,81.0,0.01
2114,2013-11-07,SUN,38.0,0.0
2115,2013-11-07,SUX,35.0,0.0
2116,2013-11-07,SWF,48.0,0.0
2117,2013-11-07,SYR,50.0,0.55
2118,2013-11-07,TLH,69.0,0.0
2119,2013-11-07,TPA,76.0,0.0
2120,2013-11-07,TRI,49.0,0.18
2121,2013-11-07,TTN,51.0,0.06
2122,2013-11-07,TUL,48.0,0.0
2123,2013-11-07,TUS,68.0,0.0
2124,2013-11-07,TVC,36.0,0.07
2125,2013-11-07,TWF,53.0,0.0
2126,2013-11-07,TXK,48.0,0.0
2127,2013-11-07,TYR,52.0,0.0
2128,2013-11-07,TYS,53.0,0.41
2129,2013-11-07,VLD,70.0,0.01
2130,2013-11-07,VPS,60.0,0.06
2131,2013-11-07,WRG,39.0,0.02
2132,2013-11-07,XNA,44.0,0.0
2133,2013-11-07,YAK,31.0,0.0
2134,2013-11-07,YUM,70.0,0.0
2135,2013-11-08,ABE,41.0,0.0
2136,2013-11-08,ABI,52.0,0.02
2137,2013-11-08,ABQ,48.0,0.0
2138,2013-11-08,ABR,35.0,0.09
2139,2013-11-08,ABY,54.0,0.0
2140,2013-11-08,ACT,54.0,0.0
2141,2013-11-08,ACV,48.0,0.01
2142,2013-11-08,ADK,49.0,0.0
2143,2013-11-08,ADQ,42.0,0.0
2144,2013-11-08,AEX,54.0,0.0
2145,2013-11-08,AGS,49.0,0.0
2146,2013-11-08,ALB,38.0,0.01
2147,2013-11-08,ALO,34.0,0.0
2148,2013-11-08,AMA,54.0,0.0
2149,2013-11-08,ANC,22.0,0.0
2150,2013-11-08,APN,33.0,0.0
2151,2013-11-08,ART,33.0,0.0
2152,2013-11-08,ASE,38.0,0.0
2153,2013-11-08,ATL,50.0,0.0
2154,2013-11-08,ATW,33.0,0.0
2155,2013-11-08,AUS,58.0,0.0
2156,2013-11-08,AVL,42.0,0.0
2157,2013-11-08,AVP,40.0,0.03
2158,2013-11-08,AZO,38.0,0.01
2159,2013-11-08,BDL,42.0,0.0
2160,2013-11-08,BET,35.0,0.06
2161,2013-11-08,BFL,61.0,0.0
2162,2013-11-08,BGM,35.0,0.01
2163,2013-11-08,BGR,37.0,0.0
2164,2013-11-08,BHM,48.0,0.0
2165,2013-11-08,BIL,45.0,0.0
2166,2013-11-08,BIS,38.0,0.0
2167,2013-11-08,BJI,24.0,0.02
2168,2013-11-08,BKG,50.0,0.0
2169,2013-11-08,BLI,49.0,0.06
2170,2013-11-08,BMI,38.0,0.0
2171,2013-11-08,BNA,44.0,0.0
2172,2013-11-08,BOI,43.0,0.0
2173,2013-11-08,BOS,44.0,0.0
2174,2013-11-08,BPT,57.0,0.0
2175,2013-11-08,BQK,54.0,0.0
2176,2013-11-08,BQN,83.0,0.0
2177,2013-11-08,BRD,30.0,0.0
2178,2013-11-08,BRO,67.0,0.0
2179,2013-11-08,BRW,12.0,0.04
2180,2013-11-08,BTM,33.0,0.0
2181,2013-11-08,BTR,54.0,0.0
2182,2013-11-08,BTV,39.0,0.0
2183,2013-11-08,BUF,38.0,0.01
2184,2013-11-08,BUR,66.0,0.0
2185,2013-11-08,BWI,43.0,0.0
2186,2013-11-08,BZN,39.0,0.0
2187,2013-11-08,CAE,50.0,0.0
2188,2013-11-08,CAK,36.0,0.02
2189,2013-11-08,CDC,50.0,0.0
2190,2013-11-08,CDV,26.0,0.0
2191,2013-11-08,CEC,46.0,0.0
2192,2013-11-08,CHA,47.0,0.0
2193,2013-11-08,CHO,42.0,0.0
2194,2013-11-08,CHS,52.0,0.0
2195,2013-11-08,CIC,58.0,0.0
2196,2013-11-08,CID,36.0,0.0
2197,2013-11-08,CIU,34.0,0.16
2198,2013-11-08,CLD,65.0,0.0
2199,2013-11-08,CLE,38.0,0.11
2200,2013-11-08,CLL,58.0,0.0
2201,2013-11-08,CLT,47.0,0.0
2202,2013-11-08,CMH,41.0,0.0
2203,2013-11-08,CMI,39.0,0.0
2204,2013-11-08,CMX,34.0,0.01
2205,2013-11-08,COD,40.0,0.01
2206,2013-11-08,COS,51.0,0.0
2207,2013-11-08,COU,46.0,0.0
2208,2013-11-08,CPR,41.0,0.0
2209,2013-11-08,CRP,63.0,0.0
2210,2013-11-08,CRW,41.0,0.0
2211,2013-11-08,CSG,55.0,0.0
2212,2013-11-08,CVG,41.0,0.0
2213,2013-11-08,CWA,32.0,0.09
2214,2013-11-08,DAB,69.0,0.0
2215,2013-11-08,DAL,56.0,0.0
2216,2013-11-08,DAY,40.0,0.0
2217,2013-11-08,DBQ,35.0,0.0
2218,2013-11-08,DCA,45.0,0.0
2219,2013-11-08,DEN,50.0,0.0
2220,2013-11-08,DFW,54.0,0.0
2221,2013-11-08,DHN,53.0,0.0
2222,2013-11-08,DIK,41.0,0.01
2223,2013-11-08,DLH,27.0,0.08
2224,2013-11-08,DRO,40.0,0.0
2225,2013-11-08,DSM,45.0,0.0
2226,2013-11-08,DTW,39.0,0.0
2227,2013-11-08,EAU,31.0,0.04
2228,2013-11-08,ECP,55.0,0.0
2229,2013-11-08,EGE,40.0,0.0
2230,2013-11-08,EKO,46.0,0.0
2231,2013-11-08,ELM,36.0,0.0
2232,2013-11-08,ELP,57.0,0.0
2233,2013-11-08,ERI,40.0,0.01
2234,2013-11-08,ESC,37.0,0.0
2235,2013-11-08,EUG,49.0,0.0
2236,2013-11-08,EVV,42.0,0.0
2237,2013-11-08,EWN,49.0,0.0
2238,2013-11-08,EWR,45.0,0.0
2239,2013-11-08,EYW,80.0,0.0
2240,2013-11-08,FAI,4.0,0.0
2241,2013-11-08,FAR,34.0,0.24
2242,2013-11-08,FAT,60.0,0.0
2243,2013-11-08,FAY,49.0,0.0
2244,2013-11-08,FCA,38.0,0.03
2245,2013-11-08,FLG,41.0,0.0
2246,2013-11-08,FLL,77.0,0.86
2247,2013-11-08,FNT,37.0,0.0
2248,2013-11-08,FSD,38.0,0.0
2249,2013-11-08,FSM,54.0,0.0
2250,2013-11-08,FWA,38.0,0.0
2251,2013-11-08,GCC,41.0,0.01
2252,2013-11-08,GCK,56.0,0.0
2253,2013-11-08,GEG,40.0,0.0
2254,2013-11-08,GFK,31.0,0.0
2255,2013-11-08,GGG,51.0,0.0
2256,2013-11-08,GJT,42.0,0.0
2257,2013-11-08,GNV,63.0,0.0
2258,2013-11-08,GPT,56.0,0.0
2259,2013-11-08,GRB,35.0,0.02
2260,2013-11-08,GRI,48.0,0.0
2261,2013-11-08,GRK,55.0,0.0
2262,2013-11-08,GRR,39.0,0.0
2263,2013-11-08,GSO,44.0,0.0
2264,2013-11-08,GSP,52.0,0.0
2265,2013-11-08,GTF,41.0,0.0
2266,2013-11-08,GTR,48.0,0.0
2267,2013-11-08,GUC,34.0,0.0
2268,2013-11-08,GUM,84.0,0.02
2269,2013-11-08,HIB,24.0,0.06
2270,2013-11-08,HLN,41.0,0.0
2271,2013-11-08,HNL,79.0,0.0
2272,2013-11-08,HOB,47.0,0.0
2273,2013-11-08,HOU,58.0,0.0
2274,2013-11-08,HPN,42.0,0.0
2275,2013-11-08,HRL,64.0,0.0
2276,2013-11-08,HSV,45.0,0.0
2277,2013-11-08,IAD,40.0,0.0
2278,2013-11-08,IAH,57.0,0.0
2279,2013-11-08,ICT,54.0,0.0
2280,2013-11-08,IDA,45.0,0.0
2281,2013-11-08,ILG,44.0,0.0
2282,2013-11-08,ILM,49.0,0.0
2283,2013-11-08,IMT,34.0,0.02
2284,2013-11-08,IND,40.0,0.0
2285,2013-11-08,INL,27.0,0.32
2286,2013-11-08,ISN,44.0,0.12
2287,2013-11-08,ISP,43.0,0.0
2288,2013-11-08,ITH,35.0,0.0
2289,2013-11-08,ITO,78.0,0.14
2290,2013-11-08,IYK,,
2291,2013-11-08,JAC,40.0,0.03
2292,2013-11-08,JAN,49.0,0.0
2293,2013-11-08,JAX,58.0,0.0
2294,2013-11-08,JFK,47.0,0.0
2295,2013-11-08,JLN,51.0,0.0
2296,2013-11-08,JNU,34.0,0.02
2297,2013-11-08,KOA,80.0,0.0
2298,2013-11-08,KTN,43.0,0.16
2299,2013-11-08,LAN,38.0,0.0
2300,2013-11-08,LAR,41.0,0.0
2301,2013-11-08,LAS,60.0,0.0
2302,2013-11-08,LAW,50.0,0.0
2303,2013-11-08,LAX,65.0,0.0
2304,2013-11-08,LBB,50.0,0.0
2305,2013-11-08,LCH,55.0,0.0
2306,2013-11-08,LEX,43.0,0.0
2307,2013-11-08,LFT,54.0,0.0
2308,2013-11-08,LGA,45.0,0.0
2309,2013-11-08,LGB,62.0,0.0
2310,2013-11-08,LIH,75.0,0.78
2311,2013-11-08,LIT,51.0,0.0
2312,2013-11-08,LMT,39.0,0.0
2313,2013-11-08,LNK,47.0,0.0
2314,2013-11-08,LRD,60.0,0.0
2315,2013-11-08,LSE,38.0,0.01
2316,2013-11-08,LWS,45.0,0.0
2317,2013-11-08,MAF,51.0,0.0
2318,2013-11-08,MBS,36.0,0.0
2319,2013-11-08,MCI,49.0,0.0
2320,2013-11-08,MCO,72.0,0.0
2321,2013-11-08,MDT,42.0,0.0
2322,2013-11-08,MDW,39.0,0.0
2323,2013-11-08,MEM,50.0,0.0
2324,2013-11-08,MFE,65.0,0.0
2325,2013-11-08,MFR,45.0,0.0
2326,2013-11-08,MGM,54.0,0.0
2327,2013-11-08,MHK,49.0,0.0
2328,2013-11-08,MHT,38.0,0.01
2329,2013-11-08,MIA,78.0,0.17
2330,2013-11-08,MKE,37.0,0.0
2331,2013-11-08,MKG,42.0,0.0
2332,2013-11-08,MLB,73.0,0.0
2333,2013-11-08,MLI,37.0,0.0
2334,2013-11-08,MLU,51.0,0.0
2335,2013-11-08,MOB,54.0,0.0
2336,2013-11-08,MOD,58.0,0.0
2337,2013-11-08,MOT,36.0,0.0
2338,2013-11-08,MQT,34.0,0.1
2339,2013-11-08,MRY,55.0,0.0
2340,2013-11-08,MSN,44.0,0.0
2341,2013-11-08,MSO,39.0,0.0
2342,2013-11-08,MSP,36.0,0.0
2343,2013-11-08,MSY,58.0,0.0
2344,2013-11-08,MTJ,44.0,0.0
2345,2013-11-08,MYR,49.0,0.0
2346,2013-11-08,OAJ,46.0,0.0
2347,2013-11-08,OAK,56.0,0.0
2348,2013-11-08,OGG,79.0,0.0
2349,2013-11-08,OKC,54.0,0.0
2350,2013-11-08,OMA,48.0,0.0
2351,2013-11-08,OME,35.0,0.13
2352,2013-11-08,ONT,67.0,0.0
2353,2013-11-08,ORD,38.0,0.0
2354,2013-11-08,ORF,51.0,0.0
2355,2013-11-08,ORH,37.0,0.0
2356,2013-11-08,OTH,49.0,0.0
2357,2013-11-08,OTZ,25.0,0.06
2358,2013-11-08,PAH,45.0,0.0
2359,2013-11-08,PBI,79.0,0.52
2360,2013-11-08,PDX,51.0,0.13
2361,2013-11-08,PHF,48.0,0.0
2362,2013-11-08,PHL,44.0,0.0
2363,2013-11-08,PHX,70.0,0.0
2364,2013-11-08,PIA,38.0,0.0
2365,2013-11-08,PIH,46.0,0.0
2366,2013-11-08,PIT,37.0,0.0
2367,2013-11-08,PLN,36.0,0.0
2368,2013-11-08,PNS,57.0,0.0
2369,2013-11-08,PPG,83.0,0.03
2370,2013-11-08,PSC,47.0,0.0
2371,2013-11-08,PSE,81.0,0.0
2372,2013-11-08,PSG,37.0,0.01
2373,2013-11-08,PSP,69.0,0.0
2374,2013-11-08,PVD,41.0,0.0
2375,2013-11-08,PWM,40.0,0.0
2376,2013-11-08,RAP,45.0,0.0
2377,2013-11-08,RDD,57.0,0.0
2378,2013-11-08,RDM,38.0,0.0
2379,2013-11-08,RDU,46.0,0.0
2380,2013-11-08,RHI,27.0,0.03
2381,2013-11-08,RIC,47.0,0.0
2382,2013-11-08,RKS,43.0,0.0
2383,2013-11-08,RNO,52.0,0.0
2384,2013-11-08,ROA,40.0,0.0
2385,2013-11-08,ROC,40.0,0.05
2386,2013-11-08,ROW,51.0,0.0
2387,2013-11-08,RST,35.0,0.0
